name,yahoo_ticker,isin,country,exchange,sector,enabled
Industria de Diseno Textil SA,ITX.MC,ES0148396007,ES,BME,,true
Izertis Sa,IZER.MC,ES0105449005,ES,BME,,true
Plasticos Compuestos S.A.,KOM.MC,ES0105425005,ES,BME,,true
Labiana Health S.A.,LAB.MC,ES0105638003,ES,BME,,true
Linea Directa Aseguradora SA Compania de Seguros y Reaseguros,LDA.MC,ES0105546008,ES,BME,,true
Lingotes,LGT.MC,ES0158480311,ES,BME,,true
Libertas 7 SA,LIB.MC,ES0137998A12,ES,BME,,true
Lleidanetworks Serveis Telematics SA,LLN.MC,ES0105089009,ES,BME,,true
Llorente & Cuenca S.A.,LLYC.MC,ES0105591004,ES,BME,,true
Cia de Distribucion Integral,LOG.MC,ES0105027009,ES,BME,,true
Making Science Group S.A.,MAKS.MC,ES0105463006,ES,BME,,true
Mapfre,MAP.MC,ES0124244E34,ES,BME,,true
Miquel y Costas & Miquel S.A.,MCM.MC,ES0164180012,ES,BME,,true
Duro Felguera,MDF.MC,ES0162600417,ES,BME,,true
Melia Hotels,MEL.MC,ES0176252718,ES,BME,,true
MFE-Mediaforeurope N.V.,MFEA.MC,,ES,BME,,true
Merlin Properties SOCIMI SA,MRL.MC,ES0105025003,ES,BME,,true
Montebalito S.A.,MTB.MC,ES0116494016,ES,BME,,true
ArcelorMittal SA,MTS.MC,LU1598757687,ES,BME,,true
Metrovacesa SA,MVC.MC,ES0105122024,ES,BME,,true
"Natac Natural Ingredients, S.A.",NAT.MC,ES0171613005,ES,BME,,true
NBI Bearings Europe S.A.,NBI.MC,ES0105062022,ES,BME,,true
Nicolas Correa SA,NEA.MC,ES0166300212,ES,BME,,true
Naturgy Energy Group SA,NTGY.MC,ES0116870314,ES,BME,,true
Naturhouse Health SA,NTH.MC,ES0105043006,ES,BME,,true
Nueva Expresión Textil S.A.,NXT.MC,ES0126962069,ES,BME,,true
Nyesa Valores Corp SA,NYE.MC,ES0150480194,ES,BME,,true
"NZI Technical Protection, S.A.",NZI.MC,ES0105804001,ES,BME,,true
Obrascon Huarte Lain SA,OHLA.MC,ES0142090317,ES,BME,,true
Deoleo S.A,OLE.MC,ES0110047919,ES,BME,,true
"Optare Solutions, S.A.",OPTS.MC,,ES,BME,,true
Oryzon Genomics SA,ORY.MC,ES0167733015,ES,BME,,true
Pangaea Oncology S.A.,PANG.MC,ES0105221008,ES,BME,,true
Parlem Telecom Companyia de Telecomunicacions S.A.,PAR.MC,ES0105561007,ES,BME,,true
Pharma Mar S.A.,PHM.MC,ES0169501022,ES,BME,,true
Prim S.A.,PRM.MC,ES0170884417,ES,BME,,true
Promotora de Informaciones SA,PRS.MC,ES0171743901,ES,BME,,true
Prosegur,PSG.MC,ES0175438003,ES,BME,,true
Puig Brands SA,PUIG.MC,ES0105777017,ES,BME,,true
Pescanova SA,PVA.MC,ES0169350016,ES,BME,,true
Renta 4 Banco S.A,R4.MC,ES0173358039,ES,BME,,true
Robot S.A.,RBT.MC,ES0105225009,ES,BME,,true
Redegal S.A.,RDG.MC,ES0105857009,ES,BME,,true
Redeia Corporacion S.A.,RED.MC,ES0173093024,ES,BME,,true
Renta Corporacion Real Estate SA,REN.MC,ES0173365018,ES,BME,,true
Repsol S.A.,REP.MC,ES0173516115,ES,BME,,true
Bodegas Riojanas S.A.,RIO.MC,ES0115002018,ES,BME,,true
Laboratorio Reig Jofre S.A,RJF.MC,ES0165359029,ES,BME,,true
Realia,RLIA.MC,ES0173908015,ES,BME,,true
Laboratorios Farmaceuticos ROVI,ROVI.MC,ES0157261019,ES,BME,,true
Revenga Ingenieros SA,RSS.MC,ES0105717005,ES,BME,,true
Banco de Sabadell S.A,SAB.MC,ES0113860A34,ES,BME,,true
Substrate AI S.A.,SAI.MC,ES0105650008,ES,BME,,true
Banco Santander S.A.,SAN.MC,ES0113900J37,ES,BME,,true
"Better Consultants, S.A.",SCBTT.MC,,ES,BME,,true
Bytetravel SA,SCBYT.MC,ES0105817003,ES,BME,,true
"GreyMile SOCIMI, S.A.",SCGRM.MC,ES0105968004,ES,BME,,true
Grandvoyage Travel S.A.,SCGV.MC,ES0105979001,ES,BME,,true
"Inbest GPF Multi Asset Class Prime IV SOCIMI, S.A.",SCIG4.MC,,ES,BME,,true
Seresco S.A.,SCO.MC,ES0175589029,ES,BME,,true
Sacyr SA,SCYR.MC,ES0182870214,ES,BME,,true
Secuoya Grupo de Comunicación S.A,SEC.MC,ES0131703003,ES,BME,,true
Solaria Energía y Medio Ambiente S.A,SLR.MC,ES0165386014,ES,BME,,true
Singular People S.A.,SNG.MC,ES0105611000,ES,BME,,true
Soltec Power Holdings S.A,SOL.MC,ES0105513008,ES,BME,,true
Profithol S.A.,SPH.MC,ES0105621009,ES,BME,,true
Squirrel Media SA,SQRL.MC,ES0183304080,ES,BME,,true
"SANTA ANA GLOBAL ENTERPRISES, S",STNA.MC,ES0105852000,ES,BME,,true
Telefonica,TEF.MC,ES0178430E18,ES,BME,,true
Talgo SA,TLGO.MC,ES0105065009,ES,BME,,true
Technomeca Aerospace S.A.,TQT.MC,ES0105076006,ES,BME,,true
Tecnicas Reunidas,TRE.MC,ES0178165017,ES,BME,,true
Tubos Reunidos S.A,TRG.MC,ES0180850416,ES,BME,,true
TSK,TSK.MC,,ES,BME,,true
Tubacex S.A,TUB.MC,ES0132945017,ES,BME,,true
Urbas Grupo Financiero SA,UBS.MC,ES0182280018,ES,BME,,true
Kaldvik AS,UMB.MC,ES0105670006,ES,BME,,true
Unicaja Banco SA,UNI.MC,ES0180907000,ES,BME,,true
Vanadi Coffee SA,VANA.MC,,ES,BME,,true
Vidrala SA,VID.MC,ES0183746314,ES,BME,,true
Viscofan,VIS.MC,ES0184262212,ES,BME,,true
Vocento,VOC.MC,ES0114820113,ES,BME,,true
Vytrus Biotech S.A.,VYT.MC,ES0105618005,ES,BME,,true
Bradespar S.A.,XBRPO.MC,,ES,BME,,true
Petroleo Brasileiro S.A.,XPBRA.MC,BRPETRACNPR6,ES,BME,,true
Vale S.A.,XVALO.MC,BRVALEACNOR0,ES,BME,,true
Jaba I Inversiones Inmobiliarias Socimi SA,YABA.MC,ES0105098000,ES,BME,,true
Adriano Care SOCIMI SAU,YADR.MC,ES0105405007,ES,BME,,true
Advero Properties SOCIMI S.A.,YADV.MC,ES0105448007,ES,BME,,true
All Iron Re I Socimi Sa,YAI1.MC,ES0105495008,ES,BME,,true
AM Locales Property Socimi,YAML.MC,ES0105272001,ES,BME,,true
Arrienda Rental Properties SOCIMI SA,YARP.MC,ES0105383006,ES,BME,,true
Atom Hoteles Socimi,YATO.MC,ES0105318002,ES,BME,,true
Azaria Rental SOCIMI S.A.,YAZR.MC,ES0105373007,ES,BME,,true
Castellana Properties Socimi,YCPS.MC,ES0105360004,ES,BME,,true
Inversiones Doalca SOCIMI SA,YDOA.MC,ES0105120002,ES,BME,,true
Elaia Investment Spain Socimi SA,YEIS.MC,ES0105281002,ES,BME,,true
Entre Cua Socimi,YENT.MC,ES0131172001,ES,BME,,true
Emperador Properties SOCIMI S.A.,YEPSA.MC,ES0105685004,ES,BME,,true
Euro Cervantes SOCIMI SA,YEUR.MC,ES0105175006,ES,BME,,true
Fidere Patrimonio SOCIMI SA,YFID.MC,ES0105071007,ES,BME,,true
GMP Property SOCIMI SA,YGMP.MC,ES0105134011,ES,BME,,true
GreenOak Spain Holdings SOCIMI S.A.,YGO2.MC,ES0105436002,ES,BME,,true
Grupo Ortiz Properties Socimi,YGOP.MC,ES0105273009,ES,BME,,true
Home Capital Rentals SOCIMI S.A.,YHCR.MC,ES0105465001,ES,BME,,true
Hispanotels Inversiones SOCIMI SA,YHSP.MC,ES0105379004,ES,BME,,true
"Umbrella Global Energy, S.A.",YHTI.MC,ES0105407003,ES,BME,,true
IBI Lion SOCIMI S.A.,YIBI.MC,ES0105633004,ES,BME,,true
Inbest Prime I Inmuebles SOCIMI S.A.,YINB1.MC,ES0105413001,ES,BME,,true
Inbest Prime II Inmuebles SOCIMI S.A.,YINB2.MC,ES0105414009,ES,BME,,true
Inbest Prime III Inmuebles SOCIMI S.A.,YINB3.MC,ES0105415006,ES,BME,,true
Inbest Prime IV Inmuebles SOCIMI S.A.,YINB4.MC,ES0105416004,ES,BME,,true
Inbest Prime VI Inmuebles Socimi SA,YINB6.MC,ES0105556007,ES,BME,,true
Inbest Prime VII Inmuebles SOCIMI S.A.,YINB7.MC,ES0105557005,ES,BME,,true
NBEST Prime VIII Inmuebles Socimi SA,YINB8.MC,ES0105558003,ES,BME,,true
Inversa Prime SOCIMI S.A.,YIPS.MC,ES0105389003,ES,BME,,true
YIRG,YIRG.MC,,ES,BME,,true
ISC Fresh Water Investment SOCIMI SA,YISC.MC,ES0105153003,ES,BME,,true
YKTS,YKTS.MC,,ES,BME,,true
La Finca Global Assets SOCIMI S.A.,YLFG.MC,ES0105432001,ES,BME,,true
Matritense Real Estate SOCIMI S.A.,YMAT.MC,ES0105656005,ES,BME,,true
Miciso Real Estate SOCIMI S.A.,YMCS.MC,ES0105707006,ES,BME,,true
Mistral Iberia Real Estate SOCIMI S.A.,YMIB.MC,ES0105445003,ES,BME,,true
"Milepro LogÃ­stica Ãltima Milla Socimi, S.A.",YMIL.MC,,ES,BME,,true
Meridia Real Estate III Socimi SA,YMRE.MC,ES0105313003,ES,BME,,true
NextPoint Capital SOCIMI S.A.,YNPC.MC,ES0105475000,ES,BME,,true
Numulae Gestion de Servicios SOCIMI SA,YNUM.MC,ES0105265005,ES,BME,,true
Olimpo Real Estate SA,YORE.MC,ES0105224002,ES,BME,,true
Prevision Sanitaria Nacional Gestion SOCIMI S.A.,YPSN.MC,ES0170756037,ES,BME,,true
Quonia SOCIMI SA,YQUO.MC,ES0105150009,ES,BME,,true
Silicius Real Estate SOCIMI S.A.,YSIL.MC,ES0105569000,ES,BME,,true
Serrano 61 Desarrollo SOCIMI SA,YSRR.MC,ES0105317004,ES,BME,,true
Tander Inversiones SOCIMI SA,YTAN.MC,ES0105314001,ES,BME,,true
"Techo Hogar SOCIMI, S.A.",YTCH.MC,ES0105775003,ES,BME,,true
Tempore Properties SOCIMI SAU,YTEM.MC,ES0105323002,ES,BME,,true
Trivium Real Estate Socimi SA,YTRI.MC,ES0105421004,ES,BME,,true
Torimbia Socimi S.A.,YTRM.MC,ES0105429007,ES,BME,,true
Testa Residencial SOCIMI S.A.,YTST.MC,ES0105210019,ES,BME,,true
Veracruz Properties SOCIMI SA,YVCP.MC,ES0105330007,ES,BME,,true
Vitruvio Real Estate Socimi,YVIT.MC,ES0105139002,ES,BME,,true
Vivenio Residencial SOCIMI S.A.,YVIV.MC,ES0105384004,ES,BME,,true
Zambal Spain Socimi SA,YZBL.MC,ES0105080008,ES,BME,,true
BCP S&P500 EUR,1053P.PA,,FR,EURONEXT,,true
74SW,74SW.PA,,FR,EURONEXT,,true
Alan Allman Associates SA,AAA.PA,FR0000062465,FR,EURONEXT,,true
AB Science S.A,AB.PA,FR0010557264,FR,EURONEXT,,true
ABC arbitrage SA,ABCA.PA,FR0004040608,FR,EURONEXT,,true
Abeo SAS,ABEO.PA,FR0013185857,FR,EURONEXT,,true
AbL Diagnostics SA,ABLD.PA,FR001400AHX6,FR,EURONEXT,,true
Abionyx Pharma SA,ABNX.PA,FR0012616852,FR,EURONEXT,,true
Abivax SA,ABVX.PA,FR0012333284,FR,EURONEXT,,true
Accor S. A.,AC.PA,FR0000120404,FR,EURONEXT,,true
Credit Agricole SA,ACA.PA,FR0000045072,FR,EURONEXT,,true
Acanthe Développement,ACAN.PA,FR0000064602,FR,EURONEXT,,true
Adocia,ADOC.PA,FR0011184241,FR,EURONEXT,,true
Aeroports de Paris SA,ADP.PA,FR0010340141,FR,EURONEXT,,true
Aelis Farma SA,AELIS.PA,FR0014007ZB4,FR,EURONEXT,,true
Air France-KLM SA,AF.PA,FR001400J770,FR,EURONEXT,,true
Air Liquide SA,AI.PA,FR0000120073,FR,EURONEXT,,true
WISDOMTREE AGRICULTURE,AIGAP.PA,,FR,EURONEXT,,true
Airbus Group SE,AIR.PA,NL0000235190,FR,EURONEXT,,true
Arkema SA,AKE.PA,FR0010313833,FR,EURONEXT,,true
Akwel SA,AKW.PA,FR0000053027,FR,EURONEXT,,true
2CRSI S.A.,AL2SI.PA,FR0013341781,FR,EURONEXT,,true
Adomos SA,ALADO.PA,FR0013247244,FR,EURONEXT,,true
Afyren SAS,ALAFY.PA,FR0014005AC9,FR,EURONEXT,,true
E-Pango SA,ALAGO.PA,FR0014004339,FR,EURONEXT,,true
Agripower France Sa,ALAGP.PA,FR0013452281,FR,EURONEXT,,true
Agrogeneration,ALAGR.PA,FR0010641449,FR,EURONEXT,,true
Groupe Airwell Société anonyme,ALAIR.PA,FR0014003V77,FR,EURONEXT,,true
Acheter Louer,ALALO.PA,FR00140072P8,FR,EURONEXT,,true
AMA Corp PLC,ALAMA.PA,GB00BNKGZC51,FR,EURONEXT,,true
Aquila SA,ALAQU.PA,FR0010340711,FR,EURONEXT,,true
Adeunis,ALARF.PA,FR0013284627,FR,EURONEXT,,true
Atari S.A.,ALATA.PA,FR0010478248,FR,EURONEXT,,true
Actia Group,ALATI.PA,,FR,EURONEXT,,true
Audacia SAS,ALAUD.PA,FR00140059B5,FR,EURONEXT,,true
AdVini S.A.,ALAVI.PA,,FR,EURONEXT,,true
Sidetrade,ALBFR.PA,FR0010202606,FR,EURONEXT,,true
Gascogne SA,ALBI.PA,FR0000124414,FR,EURONEXT,,true
Biosynex,ALBIO.PA,FR0011005933,FR,EURONEXT,,true
Obiz Concept SAS,ALBIZ.PA,FR0014003711,FR,EURONEXT,,true
Baikowski SASU,ALBKK.PA,FR0013384369,FR,EURONEXT,,true
Bilendi,ALBLD.PA,FR0004174233,FR,EURONEXT,,true
Bluelinea SA,ALBLU.PA,FR0011041011,FR,EURONEXT,,true
Boa Concept SA,ALBOA.PA,FR0011365907,FR,EURONEXT,,true
Compagnie Lebon S.A.,ALBON.PA,,FR,EURONEXT,,true
Boostheat,ALBOO.PA,FR0011814938,FR,EURONEXT,,true
Bourrelier Group SA,ALBOU.PA,FR0000054421,FR,EURONEXT,,true
Broadpeak SA,ALBPK.PA,FR001400AJZ7,FR,EURONEXT,,true
Biophytis S.A.,ALBPS.PA,FR0012816825,FR,EURONEXT,,true
Cabasse S.A.,ALCAB.PA,,FR,EURONEXT,,true
Prodways Group SA,ALCAF.PA,FR0010151589,FR,EURONEXT,,true
ALCAT,ALCAT.PA,,FR,EURONEXT,,true
Crypto Blockchain Industries SA,ALCBI.PA,FR0014007LW0,FR,EURONEXT,,true
Cibox Inter@ctive S.A.,ALCBX.PA,,FR,EURONEXT,,true
Centrale dAchat Française pour lOutre-Mer Société Anonyme,ALCGM.PA,FR0000053506,FR,EURONEXT,,true
Catering International & Services S.A.,ALCIS.PA,,FR,EURONEXT,,true
Crossject,ALCJ.PA,FR0011716265,FR,EURONEXT,,true
Cellectis,ALCLS.PA,FR0010425595,FR,EURONEXT,,true
Cofidur SA,ALCOF.PA,FR0013257409,FR,EURONEXT,,true
Cogra 48 Société Anonyme,ALCOG.PA,FR0011071570,FR,EURONEXT,,true
Coil S.A./N.V,ALCOI.PA,BE0160342011,FR,EURONEXT,,true
NicOx S.A.,ALCOX.PA,,FR,EURONEXT,,true
Blockchain Group SA,ALCPB.PA,,FR,EURONEXT,,true
Carbios,ALCRB.PA,FR0011648716,FR,EURONEXT,,true
Arcure SA,ALCUR.PA,FR0013398997,FR,EURONEXT,,true
Charwood Energy SA,ALCWE.PA,,FR,EURONEXT,,true
Damartex,ALDAR.PA,FR0000185423,FR,EURONEXT,,true
Bernard Loisea,ALDBL.PA,FR0000066961,FR,EURONEXT,,true
DBT SA,ALDBT.PA,FR0013066750,FR,EURONEXT,,true
Delfingen,ALDEL.PA,FR0000054132,FR,EURONEXT,,true
Devernois SA,ALDEV.PA,FR0000060840,FR,EURONEXT,,true
DLSI,ALDLS.PA,FR0010404368,FR,EURONEXT,,true
Delta Plus Group SA,ALDLT.PA,FR0013283108,FR,EURONEXT,,true
Diagnostic Medical Systems SA,ALDMS.PA,FR0012202497,FR,EURONEXT,,true
DONTNOD Entertainment SA,ALDNE.PA,FR0013331212,FR,EURONEXT,,true
DNXcorp,ALDNX.PA,FR0010436584,FR,EURONEXT,,true
Dolfines SAS,ALDOL.PA,FR0014004QZ9,FR,EURONEXT,,true
Drone Volt SA,ALDRV.PA,FR0013088606,FR,EURONEXT,,true
Encres Dubuit SA,ALDUB.PA,FR0004030708,FR,EURONEXT,,true
ALDUX,ALDUX.PA,,FR,EURONEXT,,true
Alliance Developpement Capital SIIC SE,ALDV.PA,BE0974269012,FR,EURONEXT,,true
Advicenne,ALDVI.PA,FR0013296746,FR,EURONEXT,,true
EdiliziAcrobatica S.p.A,ALEAC.PA,IT0005351504,FR,EURONEXT,,true
Ecomiam SA,ALECO.PA,FR0013534617,FR,EURONEXT,,true
Europacorp,ALECP.PA,FR0010490920,FR,EURONEXT,,true
Eurofins-Cerep SA,ALECR.PA,FR0013256518,FR,EURONEXT,,true
Euromedis Groupe SA,ALEMG.PA,FR0000075343,FR,EURONEXT,,true
Emova Group SA,ALEMV.PA,FR0013356755,FR,EURONEXT,,true
Enogia SAS,ALENO.PA,FR0014004974,FR,EURONEXT,,true
Entreparticuli,ALENT.PA,FR0010424697,FR,EURONEXT,,true
Eo2 Société Anonyme,ALEO2.PA,FR0010465534,FR,EURONEXT,,true
Euroland Corporate SociÃ©tÃ© anonyme,ALERO.PA,,FR,EURONEXT,,true
Eurobio Scientific SA,ALERS.PA,FR0013240934,FR,EURONEXT,,true
Ecoslops SA,ALESA.PA,FR0011490648,FR,EURONEXT,,true
Entech SE SAS,ALESE.PA,FR0014004362,FR,EURONEXT,,true
Europlasma SA,ALEUP.PA,FR0013514114,FR,EURONEXT,,true
Exacompta Clairefontaine,ALEXA.PA,FR0000064164,FR,EURONEXT,,true
One Experience Société anonyme,ALEXP.PA,,FR,EURONEXT,,true
Fleury Michon,ALFLE.PA,FR0000074759,FR,EURONEXT,,true
Florentaise SA,ALFLO.PA,FR001400GO75,FR,EURONEXT,,true
Fountaine Pajo,ALFPC.PA,FR0010485268,FR,EURONEXT,,true
Freelance.Com,ALFRE.PA,FR0004187367,FR,EURONEXT,,true
Fill Up Media SA,ALFUM.PA,,FR,EURONEXT,,true
ALGAE,ALGAE.PA,,FR,EURONEXT,,true
GECI International SA,ALGEC.PA,FR0000079634,FR,EURONEXT,,true
Genoway,ALGEN.PA,FR0004053510,FR,EURONEXT,,true
Gevelot,ALGEV.PA,FR0000033888,FR,EURONEXT,,true
Egide S.A.,ALGID.PA,,FR,EURONEXT,,true
Groupe Guillin SA,ALGIL.PA,FR0012819381,FR,EURONEXT,,true
Signaux Girod,ALGIR.PA,FR0000060790,FR,EURONEXT,,true
Gold By Gold,ALGLD.PA,FR0011208693,FR,EURONEXT,,true
Grolleau SAS,ALGRO.PA,FR0014005ZM5,FR,EURONEXT,,true
Groupe Tera SA,ALGTR.PA,FR0013429404,FR,EURONEXT,,true
Haffner Energy SA,ALHAF.PA,FR0014007ND6,FR,EURONEXT,,true
Hexaom,ALHEX.PA,,FR,EURONEXT,,true
HF Company SA,ALHF.PA,FR0000038531,FR,EURONEXT,,true
Louis HachEtte Group SA,ALHG.PA,FR001400TL40,FR,EURONEXT,,true
Hamilton Global Opportunities PLC,ALHGO.PA,GB00BMDXQ672,FR,EURONEXT,,true
Hoffmann Green Cement Technologies,ALHGR.PA,FR0013451044,FR,EURONEXT,,true
Hitechpros,ALHIT.PA,FR0010396309,FR,EURONEXT,,true
Hopscotch Groupe S.A.,ALHOP.PA,,FR,EURONEXT,,true
Hopium SA,ALHPI.PA,FR0014000U63,FR,EURONEXT,,true
Herige SA,ALHRG.PA,FR0000066540,FR,EURONEXT,,true
Hydrogen Refueling Solutions,ALHRS.PA,FR0014001PM5,FR,EURONEXT,,true
Hunyvers SA,ALHUN.PA,FR0014007LQ2,FR,EURONEXT,,true
Hipay Group SA,ALHYP.PA,FR0012821916,FR,EURONEXT,,true
i2S SA,ALI2S.PA,FR0005854700,FR,EURONEXT,,true
Tingsvalvet Fastighets AB (publ),ALIBR.PA,FR0014004QR6,FR,EURONEXT,,true
Icape Holding,ALICA.PA,,FR,EURONEXT,,true
IEVA GROUP S.A.,ALIEV.PA,,FR,EURONEXT,,true
Ikonisys SA,ALIKO.PA,FR00140048X2,FR,EURONEXT,,true
Groupimo SA,ALIMO.PA,FR0014000RP6,FR,EURONEXT,,true
Implanet SA,ALIMP.PA,FR0013470168,FR,EURONEXT,,true
Immersion SA,ALIMR.PA,FR0013060100,FR,EURONEXT,,true
Innelec Multimedia,ALINN.PA,FR0000064297,FR,EURONEXT,,true
Intrasense,ALINS.PA,FR0011179886,FR,EURONEXT,,true
Integragen,ALINT.PA,FR0010908723,FR,EURONEXT,,true
Invibes Advertising NV,ALINV.PA,BE0974299316,FR,EURONEXT,,true
ISPD Network S.A.,ALISP.PA,ES0109429037,FR,EURONEXT,,true
IT Link,ALITL.PA,FR0000072597,FR,EURONEXT,,true
Archos,ALJXR.PA,FR0014007XT1,FR,EURONEXT,,true
Kalray SA,ALKAL.PA,FR0010722819,FR,EURONEXT,,true
Keyrus SA,ALKEY.PA,FR0004029411,FR,EURONEXT,,true
Kko International SA,ALKKO.PA,FR0013374667,FR,EURONEXT,,true
Klarsen SA,ALKLA.PA,FR0011038348,FR,EURONEXT,,true
KLEA HOLDING,ALKLH.PA,,FR,EURONEXT,,true
Kerlink SAS,ALKLK.PA,FR0013156007,FR,EURONEXT,,true
Plásticos Compuestos,ALKOM.PA,,FR,EURONEXT,,true
Lanson BCC SA,ALLAN.PA,FR0004027068,FR,EURONEXT,,true
Groupe LDLC SA,ALLDL.PA,FR0000075442,FR,EURONEXT,,true
Lexibook Linguistic Electronic System SA,ALLEX.PA,FR0000033599,FR,EURONEXT,,true
Largo SAS,ALLGO.PA,FR0013308582,FR,EURONEXT,,true
Les Hotels Bav,ALLHB.PA,FR0007080254,FR,EURONEXT,,true
Wallix Group SA,ALLIX.PA,FR0010131409,FR,EURONEXT,,true
LleidaNetworks Serveis Telemàtics SA,ALLLN.PA,ES0105089009,FR,EURONEXT,,true
Logic Instrume,ALLOG.PA,FR0000044943,FR,EURONEXT,,true
Lepermislibre Sa,ALLPL.PA,,FR,EURONEXT,,true
Installux,ALLUX.PA,FR0000060451,FR,EURONEXT,,true
Mare Nostrum,ALMAR.PA,FR0013400835,FR,EURONEXT,,true
Mastrad,ALMAS.PA,FR0004155687,FR,EURONEXT,,true
Mon Courtier Energie Groupe SA,ALMCE.PA,FR001400H3A0,FR,EURONEXT,,true
MGI Digital,ALMDG.PA,FR0010353888,FR,EURONEXT,,true
Mediantechn,ALMDT.PA,FR0011049824,FR,EURONEXT,,true
Sapmer,ALMER.PA,FR0010776617,FR,EURONEXT,,true
Methanor,ALMET.PA,FR0011217710,FR,EURONEXT,,true
Airtime Partecipazioni SpA,ALMEX.PA,IT0005450819,FR,EURONEXT,,true
Mg Internation,ALMGI.PA,FR0010204453,FR,EURONEXT,,true
Amoeba SA,ALMIB.PA,FR0011051598,FR,EURONEXT,,true
MINT Société anonyme,ALMIN.PA,,FR,EURONEXT,,true
Making Science Group S.A.,ALMKS.PA,,FR,EURONEXT,,true
Mauna Kea Technologies SAS,ALMKT.PA,FR0010609263,FR,EURONEXT,,true
Miliboo SA,ALMLB.PA,FR0013053535,FR,EURONEXT,,true
Moulinvest,ALMOU.PA,FR0011033083,FR,EURONEXT,,true
Mr Bricolage,ALMRB.PA,FR0004034320,FR,EURONEXT,,true
Munic SA,ALMUN.PA,FR0013462231,FR,EURONEXT,,true
Neovacs S.A.,ALNEV.PA,FR00140077X1,FR,EURONEXT,,true
NFL Biosciences SAS,ALNFL.PA,FR0014003XT0,FR,EURONEXT,,true
Neolife SA,ALNLF.PA,FR0011636083,FR,EURONEXT,,true
Netmedia Group S.A.,ALNMG.PA,FR001400RF99,FR,EURONEXT,,true
NamR SA,ALNMR.PA,FR0014003J32,FR,EURONEXT,,true
ENENSYS Technologies SA,ALNN6.PA,FR0013330792,FR,EURONEXT,,true
Novacyt,ALNOV.PA,FR0010397232,FR,EURONEXT,,true
Energisme,ALNRG.PA,FR0013399359,FR,EURONEXT,,true
NSC Groupe SA,ALNSC.PA,FR0000064529,FR,EURONEXT,,true
NSE SA,ALNSE.PA,FR0004065639,FR,EURONEXT,,true
Netgem SA,ALNTG.PA,FR0004154060,FR,EURONEXT,,true
Nextedia,ALNXT.PA,FR0004171346,FR,EURONEXT,,true
Alstom S.A.,ALO.PA,FR0010220475,FR,EURONEXT,,true
Omer-Decugis & Cie,ALODC.PA,FR0014003T71,FR,EURONEXT,,true
Odyssee Technologies SA,ALODY.PA,,FR,EURONEXT,,true
Groupe OKwind,ALOKW.PA,,FR,EURONEXT,,true
Oncodesign Precision Medicine,ALOPM.PA,,FR,EURONEXT,,true
Altheora SA,ALORA.PA,FR0000061244,FR,EURONEXT,,true
Ordissimo,ALORD.PA,FR0013318052,FR,EURONEXT,,true
Pet Service Holding N.V.,ALPAS.PA,FR0000038465,FR,EURONEXT,,true
Plant Advanced Technologies SA,ALPAT.PA,FR0010785790,FR,EURONEXT,,true
Paulic Meunerie Sa,ALPAU.PA,FR0013479730,FR,EURONEXT,,true
Piscines Desjoyaux SA,ALPDX.PA,FR0000061608,FR,EURONEXT,,true
Winamp Group SA,ALPET.PA,NL0015001HZ9,FR,EURONEXT,,true
Facephi Biometria S.A.,ALPHI.PA,,FR,EURONEXT,,true
Poujoulat S.A.,ALPJT.PA,FR0000066441,FR,EURONEXT,,true
Precia S.A.,ALPM.PA,,FR,EURONEXT,,true
Poulaillon SA,ALPOU.PA,FR0013015583,FR,EURONEXT,,true
Predilife,ALPRE.PA,FR0010169920,FR,EURONEXT,,true
Prologue,ALPRG.PA,FR0010380626,FR,EURONEXT,,true
Prismaflex Intl,ALPRI.PA,FR0004044600,FR,EURONEXT,,true
Pullup Entertainment Société anonyme,ALPUL.PA,,FR,EURONEXT,,true
Touax SCA,ALPWG.PA,FR0012613610,FR,EURONEXT,,true
Quantum Genomics SA,ALQGC.PA,FR0011648971,FR,EURONEXT,,true
Qwamplify SA,ALQWA.PA,FR0010889386,FR,EURONEXT,,true
Realites,ALREA.PA,FR0011858190,FR,EURONEXT,,true
Reworld Media,ALREW.PA,FR0010820274,FR,EURONEXT,,true
Racing Force S.p.A.,ALRFG.PA,,FR,EURONEXT,,true
Rougier S.A.,ALRGR.PA,FR0000037640,FR,EURONEXT,,true
Riber S.A,ALRIB.PA,FR0000075954,FR,EURONEXT,,true
Rising Stone S.A.,ALRIS.PA,FR00140164Q1,FR,EURONEXT,,true
Roctool,ALROC.PA,FR0010523167,FR,EURONEXT,,true
Rapid Nutrition PLC,ALRPD.PA,GB00BLG2TX24,FR,EURONEXT,,true
Safe Orthopaedics SA,ALSAF.PA,FR001400F1V2,FR,EURONEXT,,true
Stradim Espace Finances SA,ALSAS.PA,FR0000074775,FR,EURONEXT,,true
SODITECH,ALSEC.PA,,FR,EURONEXT,,true
Semco Technologies Sas,ALSEM.PA,FR0014010H01,FR,EURONEXT,,true
Sensorion SA,ALSEN.PA,FR0012596468,FR,EURONEXT,,true
Spineguard,ALSGD.PA,FR0011464452,FR,EURONEXT,,true
SMAIO SA,ALSMA.PA,FR0014005I80,FR,EURONEXT,,true
Sogeclair SA,ALSOG.PA,,FR,EURONEXT,,true
Spartoo SAS,ALSPT.PA,FR00140043Y1,FR,EURONEXT,,true
Spineway,ALSPW.PA,FR0011398874,FR,EURONEXT,,true
Sirius Media,ALSRS.PA,,FR,EURONEXT,,true
