name,yahoo_ticker,isin,country,exchange,sector,enabled
ESS Tech Inc,GWH,US26916J1060,US,NYSE,,true
"ESS Tech, Inc. WT",GWH-WT,US26916J2050,US,NYSE,,true
Guidewire Software Inc,GWRE,US40171V1008,US,NYSE,Technology,true
WW Grainger Inc,GWW,US3848021040,US,NYSE,,true
GXO Logistics Inc,GXO,US36262G1013,US,NYSE,Industrials,true
Hyatt Hotels Corporation,H,US4485791028,US,NYSE,Consumer Discretionary,true
Haemonetics Corporation,HAE,US4050241003,US,NYSE,Healthcare,true
Hafnia Limited,HAFN,SGXZ53070850,US,NYSE,,true
Halliburton Company,HAL,US4062161017,US,NYSE,Energy,true
Hannon Armstrong Sustainable Infrastructure Capital Inc,HASI,US41068X1000,US,NYSE,Financials,true
"HawkEye 360, Inc.",HAWK,US4202011056,US,NYSE,,true
Hayward Holdings Inc,HAYW,US4212981009,US,NYSE,,true
Hamilton Beach Brands Holding Co Class A,HBB,US40701T1043,US,NYSE,,true
Hudbay Minerals Inc.,HBM,CA4436281022,US,NYSE,,true
"HCA Healthcare, Inc.",HCA,US40412C1018,US,NYSE,Healthcare,true
Warrior Met Coal Inc,HCC,US93627C1018,US,NYSE,Materials,true
HCI Group Inc,HCI,US40416E1038,US,NYSE,,true
The Home Depot Inc,HD,US4370761029,US,NYSE,Consumer Discretionary,true
HDFC Bank Limited ADR,HDB,US40415F1012,US,NYSE,Financials,true
Hawaiian Electric Industries Inc,HE,US4198701009,US,NYSE,Utilities,true
Heico Corporation,HEI,US4228061093,US,NYSE,Industrials,true
HEICO Corporation,HEI-A,US4228062083,US,NYSE,,true
Hess Midstream Partners LP,HESM,US4281031058,US,NYSE,Energy,true
HFRO-P-B,HFRO-P-B,,US,NYSE,,true
"Hamilton Insurance Group, Ltd.",HG,BMG427061046,US,NYSE,,true
Hagerty Inc,HGTY,US4051661092,US,NYSE,,true
Hilton Grand Vacations Inc,HGV,US43283X1054,US,NYSE,Consumer Discretionary,true
Howard Hughes Holdings Inc.,HHH,US44267T1025,US,NYSE,,true
Hartford Financial Services Group,HIG,US4165151048,US,NYSE,Financials,true
Huntington Ingalls Industries Inc,HII,US4464131063,US,NYSE,,true
Hims Hers Health Inc,HIMS,US4330001060,US,NYSE,Healthcare,true
Hippo Holdings Inc,HIPO,US4335391037,US,NYSE,,true
Highwoods Properties Inc,HIW,US4312841087,US,NYSE,,true
AMTD Digital Inc.,HKD,US00180N1019,US,NYSE,,true
Hecla Mining Company,HL,US4227041062,US,NYSE,Materials,true
Herbalife Nutrition Ltd,HLF,KYG4412G1010,US,NYSE,,true
Houlihan Lokey Inc,HLI,US4415931009,US,NYSE,Financials,true
Helios Technologies Inc,HLIO,US42328H1095,US,NYSE,Industrials,true
Holley Inc,HLLY,US43538H1032,US,NYSE,Consumer Discretionary,true
HLLY-WS,HLLY-WS,,US,NYSE,,true
HLLY-WT,HLLY-WT,US43538H1115,US,NYSE,,true
Haleon plc,HLN,US4055521003,US,NYSE,,true
Hilton Worldwide Holdings Inc,HLT,US43300A2033,US,NYSE,Consumer Discretionary,true
Helix Energy Solutions Group Inc,HLX,US42330P1075,US,NYSE,Energy,true
Honda Motor Co Ltd ADR,HMC,US4381283088,US,NYSE,Consumer Discretionary,true
Huhtamaki Oyj,HMKIY,US4447201066,US,NYSE,,true
Horace Mann Educators Corporation,HMN,US4403271046,US,NYSE,Financials,true
Harmony Gold Mining Company Limited,HMY,US4132163001,US,NYSE,,true
"Hinge Health, Inc.",HNGE,US4333131039,US,NYSE,Healthcare,true
HNI Corp,HNI,US4042511000,US,NYSE,Industrials,true
Harley-Davidson Inc,HOG,US4128221086,US,NYSE,Consumer Discretionary,true
Home BancShares Inc,HOMB,US4368932004,US,NYSE,Financials,true
Hovnanian Enterprises Inc,HOV,US4424874018,US,NYSE,,true
Helmerich and Payne Inc,HP,US4234521015,US,NYSE,Energy,true
Hewlett Packard Enterprise Co,HPE,US42824C1099,US,NYSE,Technology,true
HPE-P-C,HPE-P-C,,US,NYSE,,true
Hewlett Packard Enterprise Co,HPE-PC,,US,NYSE,,true
Hudson Pacific Properties Inc,HPP,US4440971095,US,NYSE,Real Estate,true
HP Inc,HPQ,US40434L1052,US,NYSE,Technology,true
Tekla Healthcare Investors,HQH,US87911J1034,US,NYSE,,true
Tekla Life Sciences Investors,HQL,US87911K1007,US,NYSE,,true
Healthcare Realty Trust Incorporated,HR,US42226K1051,US,NYSE,,true
H&R Block Inc,HRB,US0936711052,US,NYSE,Consumer Discretionary,true
Herc Holdings Inc,HRI,US42704L1044,US,NYSE,,true
Hormel Foods Corporation,HRL,US4404521001,US,NYSE,Consumer Staples,true
Heritage Insurance Hldgs Inc,HRTG,US42727J1025,US,NYSE,Financials,true
HSBC Holdings PLC ADR,HSBC,US4042804066,US,NYSE,,true
Himalaya Shipping Ltd.,HSHP,BMG4660A1036,US,NYSE,,true
Hershey Co,HSY,US4278661081,US,NYSE,Consumer Staples,true
"HomeTrust Bancshares, Inc.",HTB,US4378721041,US,NYSE,,true
"Hercules Capital, Inc.",HTGC,US4270965084,US,NYSE,Financials,true
Hilltop Holdings Inc,HTH,US4327481010,US,NYSE,Financials,true
High Templar Tech Limited Sponsored ADR Class A,HTT,US7477981069,US,NYSE,,true
Hubbell Inc,HUBB,US4435106079,US,NYSE,Industrials,true
HubSpot Inc,HUBS,US4435731009,US,NYSE,Technology,true
Humana Inc,HUM,US4448591028,US,NYSE,Healthcare,true
Huntsman Corporation,HUN,US4470111075,US,NYSE,Materials,true
HUYA Inc,HUYA,US44852D1081,US,NYSE,,true
Haverty Furniture Companies Inc,HVT,US4195961010,US,NYSE,,true
Haverty Furniture Companies Inc,HVT-A,US4195962000,US,NYSE,,true
Howmet Aerospace Inc,HWM,US4432011082,US,NYSE,Industrials,true
Hexcel Corporation,HXL,US4282911084,US,NYSE,Materials,true
Hyster-Yale Materials Handling Inc,HY,US4491721050,US,NYSE,,true
MarineMax Inc,HZO,US5679081084,US,NYSE,,true
IAMGold Corporation,IAG,CA4509131088,US,NYSE,,true
International Business Machines,IBM,US4592001014,US,NYSE,Technology,true
ICICI Bank Limited,IBN,US45104G1040,US,NYSE,Financials,true
Installed Building Products Inc,IBP,US45780R1014,US,NYSE,Industrials,true
"Ibotta, Inc.",IBTA,US4510511060,US,NYSE,,true
Intercontinental Exchange Inc,ICE,US45866F1049,US,NYSE,Financials,true
ICL Israel Chemicals Ltd,ICL,IL0002810146,US,NYSE,,true
IDACORP Inc,IDA,US4511071064,US,NYSE,Utilities,true
IDT Corporation,IDT,US4489475073,US,NYSE,,true
IDEX Corporation,IEX,US45167R1041,US,NYSE,Industrials,true
International Flavors & Fragrances Inc,IFF,US4595061015,US,NYSE,Materials,true
Intercorp Financial Services Inc,IFS,PAL2400671A3,US,NYSE,,true
Western Asset Investment Grade Defined Opportunity Closed Fund,IGI,US95790A1016,US,NYSE,,true
Ihuman Inc,IH,US45175B1098,US,NYSE,,true
InterContinental Hotels Group PLC ADR,IHG,US45857P8068,US,NYSE,,true
IHS Holding Ltd,IHS,KYG4701H1092,US,NYSE,,true
Insteel Industries Inc,IIIN,US45774W1080,US,NYSE,Industrials,true
Invesco Value Municipal Income Closed Fund,IIM,US46132P1084,US,NYSE,,true
Innovative Industrial Properties Inc,IIPR,US45781V1017,US,NYSE,Real Estate,true
Imax Corp,IMAX,CA45245E1097,US,NYSE,,true
Imperial Petroleum Inc. 8.75% Series A Cumulative Redeemable Perpetual Preferred Shares When Issued,IMPTV,,US,NYSE,,true
"Infleqtion, Inc.",INFQ,US45676K1034,US,NYSE,,true
INFQ-WS,INFQ-WS,,US,NYSE,,true
Infosys Ltd ADR,INFY,US4567881085,US,NYSE,Technology,true
ING Group NV ADR,ING,US4568371037,US,NYSE,,true
Ingram Micro Holding Corporation,INGM,US4571521065,US,NYSE,Technology,true
Ingredion Incorporated,INGR,US4571871023,US,NYSE,,true
Summit Hotel Properties Inc,INN,US8660821005,US,NYSE,Real Estate,true
"Infinity Natural Resources, Inc.",INR,US4569411030,US,NYSE,,true
Inspire Medical Systems Inc,INSP,US4577301090,US,NYSE,Healthcare,true
International Seaways Inc,INSW,MHY410531021,US,NYSE,,true
Invitation Homes Inc,INVH,US46187W1071,US,NYSE,Real Estate,true
"Innovex International, Inc",INVX,US4576511079,US,NYSE,,true
IONQ Inc,IONQ,US46222L1089,US,NYSE,Technology,true
IONQ-WS,IONQ-WS,,US,NYSE,,true
IONQ-WT,IONQ-WT,,US,NYSE,,true
Samsara Inc,IOT,US79589L1061,US,NYSE,Technology,true
International Paper,IP,US4601461035,US,NYSE,Materials,true
Merrill Lynch Depositor Inc.,IPB,US45408V2034,US,NYSE,,true
Intrepid Potash Inc,IPI,US46121Y2019,US,NYSE,,true
Invesco Quality Municipal Income Closed Fund,IQI,US46133G1076,US,NYSE,,true
IQVIA Holdings Inc,IQV,US46266C1053,US,NYSE,Healthcare,true
Ingersoll Rand Inc,IR,US45687V1061,US,NYSE,,true
Iris Acquisition Corp II,IRAB,KYG4940M1096,US,NYSE,,true
Iris Acquisition Corp II,IRAB-UN,,US,NYSE,,true
IRAB-WS,IRAB-WS,,US,NYSE,,true
Iron Mountain Incorporated,IRM,US46284V1017,US,NYSE,Real Estate,true
IRSA Inversiones Y Representaciones,IRS,US4500472042,US,NYSE,,true
Independence Realty Trust Inc,IRT,US45378A1060,US,NYSE,Real Estate,true
Gartner Inc,IT,US3666511072,US,NYSE,Technology,true
Integer Holdings Corp,ITGR,US45826H1095,US,NYSE,Healthcare,true
ITT Inc,ITT,US45073V1089,US,NYSE,Industrials,true
Itau Unibanco Banco Holding SA,ITUB,US4655621062,US,NYSE,Financials,true
Illinois Tool Works Inc,ITW,US4523081093,US,NYSE,Industrials,true
Invesco Mortgage Capital Inc,IVR,US46131B7047,US,NYSE,,true
Inventrust Properties Corp,IVT,US46124J2015,US,NYSE,,true
Invesco Plc,IVZ,BMG491BT1088,US,NYSE,Financials,true
Orix Corp Ads,IX,US6863301015,US,NYSE,,true
Jacobs Solutions Inc.,J,US46982L1089,US,NYSE,Industrials,true
Jackson Acquisition Company II,JACS,KYG4992A1105,US,NYSE,,true
JACS-U,JACS-U,,US,NYSE,,true
"Janus Living, Inc.",JAN,US4710241096,US,NYSE,,true
JBG SMITH Properties,JBGS,US46590V1008,US,NYSE,Real Estate,true
Janus International Group Inc,JBI,US47103N1063,US,NYSE,Industrials,true
Goldman Sachs Capital I Securities-Backed Series 2004-6 Trust,JBK,US21988K8595,US,NYSE,,true
Jabil Circuit Inc,JBL,US4663131039,US,NYSE,Technology,true
JBS N.V.,JBS,NL0015002J37,US,NYSE,,true
JBTMarel Corp,JBTM,US4778391049,US,NYSE,Industrials,true
Johnson Controls International PLC,JCI,IE00BY7QL619,US,NYSE,,true
Jefferies Financial Group Inc,JEF,US47233W1099,US,NYSE,Financials,true
Jeld-Wen Holding Inc,JELD,US47580P1030,US,NYSE,Industrials,true
Jena Acquisition Corporation II,JENA,KYG5093B1059,US,NYSE,,true
JENA-U,JENA-U,,US,NYSE,,true
Janus Henderson Group PLC,JHG,JE00BYPZJM29,US,NYSE,,true
John Hancock Investors Closed Fund,JHI,US4101421034,US,NYSE,,true
John Hancock Income Securities Closed Fund,JHS,US4101231037,US,NYSE,,true
James Hardie Industries PLC ADR,JHX,US47030M1062,US,NYSE,,true
J.Jill Inc,JILL,US46620W2017,US,NYSE,,true
JinkoSolar Holding Company Limited,JKS,US47759T1007,US,NYSE,,true
Jones Lang LaSalle Incorporated,JLL,US48020Q1076,US,NYSE,,true
Jumia Technologies AG,JMIA,US48138M1053,US,NYSE,,true
Johnson & Johnson,JNJ,US4781601046,US,NYSE,Healthcare,true
Joby Aviation,JOBY,KYG651631007,US,NYSE,Industrials,true
JOBY-WS,JOBY-WS,,US,NYSE,,true
Joby Aviation Inc.,JOBY-WT,KYG651631007,US,NYSE,,true
St Joe Company,JOE,US7901481009,US,NYSE,,true
JPMorgan Chase & Co,JPM,US46625H1005,US,NYSE,Financials,true
Jackson Financial Inc,JXN,US46817M1071,US,NYSE,Financials,true
JXN-P-A,JXN-P-A,,US,NYSE,,true
K-W,K-W,,US,NYSE,,true
Kadant Inc,KAI,US48282T1043,US,NYSE,,true
KB Financial Group Inc,KB,US48241A1051,US,NYSE,,true
"Kayne Anderson BDC, Inc.",KBDC,US48662X1054,US,NYSE,,true
KB Home,KBH,US48666K1097,US,NYSE,Consumer Discretionary,true
KBR Inc,KBR,US48242W1062,US,NYSE,,true
Kyndryl Holdings Inc,KD,US50155Q1004,US,NYSE,Technology,true
Kenon Holdings,KEN,SG9999012629,US,NYSE,,true
Korea Electric Power Corp ADR,KEP,US5006311063,US,NYSE,,true
Kirby Corporation,KEX,US4972661064,US,NYSE,Industrials,true
KeyCorp,KEY,US4932671088,US,NYSE,Financials,true
Keysight Technologies Inc,KEYS,US49338L1035,US,NYSE,Technology,true
Kforce Inc.,KFRC,US4937321010,US,NYSE,Industrials,true
Kingsway Financial Services Inc,KFS,US4969042021,US,NYSE,Financials,true
Korn Ferry,KFY,US5006432000,US,NYSE,Industrials,true
Kinross Gold Corporation,KGC,CA4969024047,US,NYSE,,true
"Kodiak Gas Services, Inc.",KGS,US50012A1088,US,NYSE,Energy,true
Kimco Realty Corporation,KIM,US49446R1095,US,NYSE,Real Estate,true
KIM-P-N,KIM-P-N,,US,NYSE,,true
Kimco Realty Corporation,KIM-PN,,US,NYSE,,true
KKR & Co. Inc.,KKR,US48251W1045,US,NYSE,,true
KKR-P-D,KKR-P-D,,US,NYSE,,true
Klarna Group plc,KLAR,GB00BMHVL512,US,NYSE,,true
"KinderCare Learning Companies, Inc.",KLC,US49456W1053,US,NYSE,Consumer Discretionary,true
Kinder Morgan Inc,KMI,US49456B1017,US,NYSE,Energy,true
Kemper Corporation 5.875% Fixed,KMPB,US4884013034,US,NYSE,,true
Kemper Corporation,KMPR,US4884011002,US,NYSE,,true
Kennametal Inc,KMT,US4891701009,US,NYSE,Industrials,true
CarMax Inc,KMX,US1431301027,US,NYSE,Consumer Discretionary,true
Knowles Cor,KN,US49926D1090,US,NYSE,Technology,true
Knife River Corporation,KNF,US4988941047,US,NYSE,,true
KNOT Offshore Partners LP,KNOP,MHY481251012,US,NYSE,,true
Kinsale Capital Group Inc,KNSL,US49714P1084,US,NYSE,,true
Kinetik Holdings Inc,KNTK,US02215L2097,US,NYSE,Energy,true
Knight Transportation Inc,KNX,US4990491049,US,NYSE,Industrials,true
The Coca-Cola Company,KO,US1912161007,US,NYSE,Consumer Staples,true
Eastman Kodak Co,KODK,US2774614067,US,NYSE,Industrials,true
Coca-Cola Femsa SAB de CV ADR,KOF,US1912411089,US,NYSE,,true
Koppers Holdings Inc,KOP,US50060P1066,US,NYSE,,true
KORE Group Holdings Inc,KORE,US50066V1070,US,NYSE,,true
Kosmos Energy Ltd,KOS,US5006881065,US,NYSE,,true
KPET-WS,KPET-WS,,US,NYSE,,true
Kroger Company,KR,US5010441013,US,NYSE,,true
Kilroy Realty Corp,KRC,US49427F1084,US,NYSE,Real Estate,true
KKR Real Estate Finance Trust Inc,KREF,US48251K1007,US,NYSE,,true
KREF-P-A,KREF-P-A,,US,NYSE,,true
Kite Realty Group Trust,KRG,US49803T3005,US,NYSE,,true
Karman Holdings Inc.,KRMN,US4859241048,US,NYSE,Industrials,true
Kronos Worldwide Inc,KRO,US50105F1057,US,NYSE,Materials,true
Kimbell Royalty Partners LP,KRP,US49435R1023,US,NYSE,,true
Rice Acquisition Corporation 3,KRSP,KYG7553X1060,US,NYSE,,true
KRSP-U,KRSP-U,,US,NYSE,,true
Rice Acquisition Corporation 3,KRSP-UN,,US,NYSE,,true
KRSP-WS,KRSP-WS,,US,NYSE,,true
Kohl's Corporation,KSS,US5002551043,US,NYSE,Consumer Discretionary,true
KT Corporation,KT,US48268K1016,US,NYSE,,true
Kontoor Brands Inc,KTB,US50050N1037,US,NYSE,Consumer Discretionary,true
DWS Municipal Income Trust,KTF,US2333681094,US,NYSE,,true
Structured Products Corp Corts Tr for Peco Energy Cap Tr III GIC,KTH,US22080R2067,US,NYSE,,true
Credit Enhanced Corts Trust For Aon Capital A GIC,KTN,US22532R1014,US,NYSE,,true
Kenvue Inc.,KVUE,US49177J1025,US,NYSE,Consumer Staples,true
"Klaviyo, Inc.",KVYO,US49845K1016,US,NYSE,Technology,true
Kennedy-Wilson Holdings Inc,KW,US4893981070,US,NYSE,,true
Quaker Chemical Corporation,KWR,US7473161070,US,NYSE,Materials,true
Kingsway Corporation,KWY,,US,NYSE,,true
Kayne Anderson MLP Investment Closed Fund,KYN,US4866061066,US,NYSE,,true
Loews Corp,L,US5404241086,US,NYSE,Financials,true
Lithium Americas Corp,LAC,CA53680Q2071,US,NYSE,Materials,true
Lithia Motors Inc,LAD,US5367971034,US,NYSE,,true
Ladder Capital Corp Class A,LADR,US5057431042,US,NYSE,,true
Lanvin Group Holdings Limited,LANV,KYG5380J1186,US,NYSE,,true
LANV-WT,LANV-WT,KYG5380J1004,US,NYSE,,true
Lithium Argentina AG,LAR,CH1403212751,US,NYSE,,true
CS Disco LLC,LAW,US1263271058,US,NYSE,,true
Lazard Ltd,LAZ,US52110M1099,US,NYSE,Financials,true
LandBridge Company LLC,LB,US5149521008,US,NYSE,,true
Liberty Energy Inc.,LBRT,US53115L1044,US,NYSE,Energy,true
LCI Industries,LCII,US50189K1034,US,NYSE,Consumer Discretionary,true
"Lincoln International, Inc.",LCLN,US5337141015,US,NYSE,,true
Loandepot Inc,LDI,US53946R1068,US,NYSE,Financials,true
Leidos Holdings Inc,LDOS,US5253271028,US,NYSE,Industrials,true
Lear Corporation,LEA,US5218652049,US,NYSE,,true
Leggett & Platt Incorporated,LEG,US5246601075,US,NYSE,Consumer Discretionary,true
Lennar Corporation,LEN,US5260571048,US,NYSE,Consumer Discretionary,true
Lennar Corporation,LEN-B,US5260573028,US,NYSE,,true
BNY Mellon Strategic Municipals Inc,LEO,US05588W1080,US,NYSE,,true
Centrus Energy Corp.,LEU,US15643U1043,US,NYSE,,true
Levi Strauss & Co Class A,LEVI,US52736R1023,US,NYSE,Consumer Discretionary,true
Lument Finance Trust Inc,LFT,US55025L1089,US,NYSE,Real Estate,true
Laboratory Corporation of America Holdings,LH,US5049221055,US,NYSE,Healthcare,true
L3Harris Technologies Inc,LHX,US5024311095,US,NYSE,Industrials,true
Lennox International Inc,LII,US5261071071,US,NYSE,Industrials,true
Lionsgate Studios Holding Corp.,LION,US5362621089,US,NYSE,,true
LightInTheBox Holding Co Ltd ARD,LITB,US53225G1022,US,NYSE,,true
Eli Lilly and Company,LLY,US5324571083,US,NYSE,Healthcare,true
Lemonade Inc,LMND,US52567D1072,US,NYSE,Technology,true
Lockheed Martin Corporation,LMT,US5398301094,US,NYSE,Industrials,true
Lincoln National Corporation,LNC,US5341871094,US,NYSE,Financials,true
Brasilagro Adr,LND,US10554B1044,US,NYSE,,true
Cheniere Energy Inc,LNG,US16411R2085,US,NYSE,Energy,true
Lindsay Corporation,LNN,US5355551061,US,NYSE,,true
Loar Holdings Inc.,LOAR,US53947R1059,US,NYSE,,true
"Live Oak Bancshares, Inc.",LOB,US53803X1054,US,NYSE,,true
Local Bounti Corp,LOCL,US53960E1064,US,NYSE,,true
Loma Negra Compania Industrial Argentina SA ADR,LOMA,US54150E1047,US,NYSE,,true
Lottomatica Group SpA,LOTMY,US54569M1018,US,NYSE,,true
Lowe's Companies Inc,LOW,US5486611073,US,NYSE,Consumer Discretionary,true
Dorian LPG Ltd,LPG,MHY2106R1100,US,NYSE,Consumer Discretionary,true
LG Display Co Ltd,LPL,US50186V1026,US,NYSE,,true
Louisiana-Pacific Corporation,LPX,US5463471053,US,NYSE,Materials,true
Stride Inc,LRN,US86333M1080,US,NYSE,Consumer Discretionary,true
"LakeShore Biopharma Co., Ltd",LSBCF,KYG9845F2080,US,NYSE,,true
Lightspeed Commerce Inc,LSPD,CA53229C1077,US,NYSE,Technology,true
LTC Properties Inc,LTC,US5021751020,US,NYSE,Real Estate,true
Life Time Group Holdings Inc,LTH,US53190C1027,US,NYSE,Consumer Discretionary,true
LATAM Airlines Group S.A.,LTM,US51817R2058,US,NYSE,,true
Lufax Holding Ltd,LU,US54975P2011,US,NYSE,,true
Lucky Strike Entertainment Corporation,LUCK,US10258P1021,US,NYSE,,true
Lumen Technologies Inc,LUMN,US5502411037,US,NYSE,Communication Services,true
Southwest Airlines Company,LUV,US8447411088,US,NYSE,Consumer Discretionary,true
LuxExperience B.V.,LUXE,US55406W1036,US,NYSE,,true
Las Vegas Sands Corp,LVS,US5178341070,US,NYSE,Consumer Discretionary,true
LiveWire Group Inc.,LVWR,US53838J1051,US,NYSE,,true
LVWR-WT,LVWR-WT,,US,NYSE,,true
Lamb Weston Holdings Inc,LW,US5132721045,US,NYSE,Consumer Staples,true
Luxfer Holdings PLC,LXFR,GB00BNK03D49,US,NYSE,Materials,true
LXP Industrial Trust,LXP,US5290434084,US,NYSE,,true
Lsb Industries Inc,LXU,US5021601043,US,NYSE,,true
LyondellBasell Industries NV,LYB,NL0009434992,US,NYSE,,true
Lloyds Banking Group PLC ADR,LYG,US5394391099,US,NYSE,,true
Live Nation Entertainment Inc,LYV,US5380341090,US,NYSE,Consumer Discretionary,true
La-Z-Boy Incorporated,LZB,US5053361078,US,NYSE,Consumer Discretionary,true
Lifezone Metals Limited,LZM,IM00BLCY1J27,US,NYSE,,true
Lifezone Metals Limited WT,LZM-WT,,US,NYSE,,true
Macy’s Inc,M,US55616P1049,US,NYSE,Consumer Discretionary,true
Mastercard Inc,MA,US57636Q1040,US,NYSE,Financials,true
Mid-America Apartment Communities Inc,MAA,US59522J1034,US,NYSE,Real Estate,true
Macerich Company,MAC,US5543821012,US,NYSE,Real Estate,true
Magnera Corp placeholder,MAGN,US55939A1079,US,NYSE,,true
Main Street Capital Corporation,MAIN,US56035L1044,US,NYSE,Financials,true
Madison Air Solutions Corporation,MAIR,US55658T1051,US,NYSE,,true
ManpowerGroup Inc,MAN,US56418H1005,US,NYSE,Industrials,true
"Veradermics, Incorporated",MANE,US9229671048,US,NYSE,,true
Manchester United Ltd,MANU,KYG5784H1065,US,NYSE,,true
Masco Corporation,MAS,US5745991068,US,NYSE,Industrials,true
Mativ Holdings Inc.,MATV,US8085411069,US,NYSE,,true
Matson Inc,MATX,US57686G1058,US,NYSE,Industrials,true
MediaAlpha Inc.,MAX,US58450V1044,US,NYSE,Financials,true
MasterBrand Inc.,MBC,US57638P1049,US,NYSE,Consumer Discretionary,true
MBGL-W,MBGL-W,,US,NYSE,,true
MBGL-WI,MBGL-WI,,US,NYSE,,true
MBIA Inc,MBI,US55262C1009,US,NYSE,,true
Moelis & Co,MC,US60786M1053,US,NYSE,Financials,true
Metropolitan Bank Holding,MCB,US5917741044,US,NYSE,,true
McDonald’s Corporation,MCD,US5801351017,US,NYSE,Consumer Discretionary,true
Barings Corporate Investors,MCI,US06759X1072,US,NYSE,,true
McKesson Corporation,MCK,US58155Q1031,US,NYSE,Healthcare,true
Moodys Corporation,MCO,US6153691059,US,NYSE,Financials,true
MFS Charter Income Trust,MCR,US5527271093,US,NYSE,,true
Marcus Corporation,MCS,US5663301068,US,NYSE,,true
Mercury General Corporation,MCY,US5894001008,US,NYSE,,true
Mednax Inc,MD,US58502B1061,US,NYSE,Healthcare,true
MDA Space Ltd.,MDA,,US,NYSE,,true
Medtronic PLC,MDT,IE00BTN1Y115,US,NYSE,Healthcare,true
MDU Resources Group Inc,MDU,US5526901096,US,NYSE,,true
Modiv Inc,MDV,US60784B1017,US,NYSE,Real Estate,true
Mayville Engineering Co Inc,MEC,US5786051079,US,NYSE,Industrials,true
MEDIFAST INC,MED,US58470H1014,US,NYSE,,true
MainStay CBRE Global Infrastructure Megatrends Fund,MEGI,US56064Q1076,US,NYSE,,true
Methode Electronics Inc,MEI,US5915202007,US,NYSE,Technology,true
MetLife Inc,MET,US59156R1086,US,NYSE,Financials,true
MFA Financial Inc,MFA,US55272X6076,US,NYSE,Real Estate,true
Manulife Financial Corp,MFC,CA56501R1064,US,NYSE,Financials,true
Mizuho Financial Group Inc.,MFG,US60687Y1091,US,NYSE,,true
MFS Municipal Income Trust,MFM,US5527381066,US,NYSE,,true
Mistras Group Inc,MG,US60649T1079,US,NYSE,,true
Magna International Inc,MGA,CA5592224011,US,NYSE,,true
MGM Resorts International,MGM,US5529531015,US,NYSE,Consumer Discretionary,true
Magnolia Oil & Gas Corp,MGY,US5596631094,US,NYSE,Energy,true
"McGraw Hill, Inc.",MH,US5809071039,US,NYSE,,true
Mohawk Industries Inc,MHK,US6081901042,US,NYSE,Consumer Discretionary,true
M/I Homes Inc,MHO,US55305B1017,US,NYSE,,true
"Miami International Holdings, Inc.",MIAX,US59356Q1085,US,NYSE,Financials,true
The Magnum Ice Cream Company N.V.,MICC,NL0015002MS2,US,NYSE,,true
MFS Intermediate Income Trust,MIN,US55273C1071,US,NYSE,,true
Mirion Technologies Inc,MIR,US60471A1016,US,NYSE,,true
AG Mortgage Investment Trust Inc,MITT,US0012285013,US,NYSE,,true
McCormick & Company Incorporated,MKC,US5797802064,US,NYSE,Consumer Staples,true
McCormick & Company Incorporated,MKC-V,US5797801074,US,NYSE,,true
"McCormick & Company, Incorporated",MKCV,US5797801074,US,NYSE,,true
Markel Corporation,MKL,US5705351048,US,NYSE,Financials,true
Mueller Industries Inc,MLI,US6247561029,US,NYSE,Materials,true
Martin Marietta Materials Inc,MLM,US5732841060,US,NYSE,Materials,true
Maui Land & Pineapple Company Inc,MLP,US5773451019,US,NYSE,,true
Miller Industries Inc,MLR,US6005512040,US,NYSE,,true
Marcus & Millichap Inc,MMI,US5663241090,US,NYSE,,true
3M Company,MMM,US88579Y1010,US,NYSE,Industrials,true
Maximus Inc,MMS,US5779331041,US,NYSE,Industrials,true
MFS Multimarket Income Trust,MMT,US5527371083,US,NYSE,,true
Money Forward Inc,MNFYY,JP3869960009,US,NYSE,,true
Mach Natural Resources LP,MNR,US6097201072,US,NYSE,,true
Miniso Group Holding Ltd,MNSO,US66981J1025,US,NYSE,,true
"MNTN, Inc.",MNTN,US55318A1088,US,NYSE,Technology,true
Altria Group,MO,US02209S1033,US,NYSE,Consumer Staples,true
Modine Manufacturing Company,MOD,US6078281002,US,NYSE,Industrials,true
Moog Inc,MOG-A,US6153942023,US,NYSE,Industrials,true
MOGU Inc,MOGU,US6080123085,US,NYSE,,true
Molina Healthcare Inc,MOH,US60855R1005,US,NYSE,Healthcare,true
The Mosaic Company,MOS,US61945C1036,US,NYSE,Materials,true
Movado Group Inc,MOV,US6245801062,US,NYSE,Consumer Discretionary,true
MP Materials Corp,MP,US5533681012,US,NYSE,Materials,true
Marathon Petroleum Corp,MPC,US56585A1025,US,NYSE,Energy,true
MPLX LP,MPLX,US55336V1008,US,NYSE,,true
"Medical Properties Trust, Inc.",MPT,,US,NYSE,,true
Barings Participation Investors (the Trust),MPV,US06761A1034,US,NYSE,,true
Merck & Company Inc,MRK,US58933Y1055,US,NYSE,Healthcare,true
"Millrose Properties, Inc.",MRP,US6011371027,US,NYSE,Real Estate,true
"Marsh & McLennan Companies, Inc.",MRSH,US5717481023,US,NYSE,Financials,true
Morgan Stanley,MS,US6174464486,US,NYSE,Financials,true
MS-P-Q,MS-P-Q,,US,NYSE,,true
Morgan Stanley,MS-PQ,US61747S5047,US,NYSE,,true
MSA Safety,MSA,US5534981064,US,NYSE,,true
Mesabi Trust,MSB,US5906721015,US,NYSE,,true
Studio City International Holdings Ltd,MSC,US86389T1060,US,NYSE,,true
MSCI Inc,MSCI,US55354G1004,US,NYSE,Financials,true
Morgan Stanley Direct Lending Fund,MSDL,US61774A1034,US,NYSE,,true
